Tipo DTE	Folio	Emisión	RUT Emisor	Emisor	Vencimiento	Sucursal	RUT Cliente	Cliente	Email	TimeStamp	Descripción	Número OC	Número Pedido	Contrato	Monto Neto	Monto Exento	IVA	Monto Total	Contacto	Autorizado SII	Distribuido	Recibido	Cedido	Anulado
61	723	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 9:37:02	Corrige Documento: 1021448 Glosa:Comision Giro CL1753266781				239752	0	45553	285305	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	729	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 11:12:45	Corrige Documento: 756263 Glosa:Comision Giro CL1805181781				193425	0	36751	230176	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	715	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:20:02	Corrige Documento: 1017286 Glosa:Comision Giro CL1678017781				142917	0	27154	170071	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	718	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:32:42	Corrige Documento: 494384 Glosa:Comision Giro CL1714795181				77429	0	14712	92141	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	704	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:37:03	Corrige Documento: 1012861 Glosa:Comision Giro CL1604553181				161416	0	30669	192085	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	706	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:43:43	Corrige Documento: 559298 Glosa:Comision Giro CL1616889381				244541	0	46463	291004	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	709	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:56:42	Corrige Documento: 746049 Glosa:Comision Giro CL1632500581				86765	0	16485	103250	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	710	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:59:42	Corrige Documento: 492537 Glosa:Comision Giro CL1637724681				183701	0	34903	218604	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	714	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:15:42	Corrige Documento: 493352 Glosa:Comision Giro CL1669943081				102011	0	19382	121393	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	727	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 10:04:02	Corrige Documento: 755338 Glosa:Comision Giro CL1783215281				147780	0	28078	175858	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	732	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 11:29:46	Corrige Documento: 737281 Glosa:Comision Giro CL1517126581				141302	0	26847	168149	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	724	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 9:45:02	Corrige Documento: 754054 Glosa:Comision Giro CL1759159381				199485	0	37902	237387	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	703	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:33:03	Corrige Documento: 743046 Glosa:Comision Giro CL1596822381				95915	0	18224	114139	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	707	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:46:43	Corrige Documento: 1506780 Glosa:Comision Giro CL1620765181				219244	0	41656	260900	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	708	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:51:42	Corrige Documento: 745392 Glosa:Comision Giro CL1626293081				259545	0	49314	308859	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	713	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:11:42	Corrige Documento: 747548 Glosa:Comision Giro CL1658159881				106278	0	20193	126471	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	712	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:07:02	Corrige Documento: 747201 Glosa:Comision Giro CL1649696481				127019	0	24134	151153	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	711	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:03:02	Corrige Documento: 1015417 Glosa:Comision Giro CL1645085381				144353	0	27427	171780	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	716	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:24:02	Corrige Documento: 749210 Glosa:Comision Giro CL1689774881				170877	0	32467	203344	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	717	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 23:28:42	Corrige Documento: 1018248 Glosa:Comision Giro CL1701448581				149449	0	28395	177844	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	728	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 10:32:04	Corrige Documento: 496286 Glosa:Comision Giro CL1793555081				123225	0	23413	146638	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	722	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 9:31:02	Corrige Documento: 1020920 Glosa:Comision Giro CL1744227481				132040	0	25088	157128	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	721	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 9:26:02	Corrige Documento: 495003 Glosa:Comision Giro CL1736018981				119312	0	22669	141981	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	726	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 9:57:03	Corrige Documento: 562116 Glosa:Comision Giro CL1774609281				125172	0	23783	148955	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	730	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 11:17:45	Corrige Documento: 1507776 Glosa:Comision Giro CL1821221781				128577	0	24430	153007	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	733	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-03-2017 11:41:02	Corrige Documento: 1005377 Glosa:Comision Giro CL1472725381				12557	0	2386	14943	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	705	28-02-2017	76134934-1	RIA Chile Servicios Financieros SPA	28-02-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	16-03-2017 22:39:43	Corrige Documento: 1013230 Glosa:Comision Giro CL1607753581				124784	0	23709	148493	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	668	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 14:59:35	Corrige Documento: 992238 Glosa:Comision Giro CL1217510981				167409	0	31808	199217	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	669	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 15:14:36	Corrige Documento: 994426 Glosa:Comision Giro CL1259216081				105769	0	20096	125865	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	682	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 17:54:22	Corrige Documento: 484584 Glosa:Comision Giro CL1346489481				97422	0	18510	115932	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	679	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 17:28:57	Corrige Documento: 734150 Glosa:Comision Giro CL1442131981				287443	0	54614	342057	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	684	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 18:01:22	Corrige Documento: 489688 Glosa:Comision Giro CL1557189481				127377	0	24202	151579	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	676	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 17:06:57	Corrige Documento: 727902 Glosa:Comision Giro CL1335025081				254422	0	48340	302762	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	687	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-02-2017 10:06:31	Corrige Documento: 1001355 Glosa:Comision Giro CL1399923481				139467	0	26499	165966	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	686	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-02-2017 10:02:31	Corrige Documento: 999651 Glosa:Comision Giro CL1366141781				131989	0	25078	157067	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	666	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 14:47:36	Corrige Documento: 986125 Glosa:Comision Giro CL1083464881				174494	0	33154	207648	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	700	31-01-2017	76134934-1	Ria Chile Servicios Financieros SpA	31-01-2017		76655110-6	Servicios de Recaudación Lider Limitada	vgarcia@riafinancial.com	20-02-2017 12:27:57	Rebaja factura N° 23				19321281	0	3671043	22992324		Con reparos	Indefinido	Si	Indefinido	No
61	678	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 17:19:58	Corrige Documento: 731538 Glosa:Comision Giro CL1400792681				195353	0	37117	232470	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	697	31-01-2017	76134934-1	Ria Chile Servicios Financieros SpA	31-01-2017		76655110-6	Servicios de Recaudación Lider Limitada	vgarcia@riafinancial.com	20-02-2017 11:10:32	Rebaja factura N° 23				22992324	0	4368542	27360866		No	Indefinido	Indefinido	Indefinido	No
61	701	31-01-2017	76134934-1	Ria Chile Servicios Financieros SpA	31-01-2017		76655110-6	Servicios de Recaudación Lider Limitada	vgarcia@riafinancial.com	20-02-2017 12:28:57	Rebaja factura N° 24				19321281	0	3671043	22992324		Con reparos	Indefinido	Si	Indefinido	No
61	649	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 12:36:33	Corrige Documento: 554186 Glosa:Comision Giro CL1246221081				92453	0	17566	110019	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	653	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:03:34	Corrige Documento: 714281 Glosa:Comision Giro CL1111614481				118756	0	22564	141320	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	661	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:55:34	Corrige Documento: 481068 Glosa:Comision Giro CL1161463681				181599	0	34504	216103	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	667	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 14:52:36	Corrige Documento: 989423 Glosa:Comision Giro CL1140557581				149249	0	28357	177606	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	673	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 16:47:14	Corrige Documento: 1550162 Glosa:Comision Giro CL1179571981				14701	0	2793	17494	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	657	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:27:33	Corrige Documento: 704674 Glosa:Comision Giro CL970287581				131132	0	24915	156047	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	672	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 16:41:15	Corrige Documento: 554754 Glosa:Comision Giro CL1271233081				74359	0	14128	88487	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	688	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-02-2017 10:11:33	Corrige Documento: 1003657 Glosa:Comision Giro CL1441597981				155550	0	29554	185104	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	689	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-02-2017 10:15:32	Corrige Documento: 1006535 Glosa:Comision Giro CL1497262581				132830	0	25238	158068	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	662	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 14:14:12	Corrige Documento: 482461 Glosa:Comision Giro CL1245837181				135760	0	25794	161554	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	650	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 12:39:33	Corrige Documento: 1504191 Glosa:Comision Giro CL1049522981				132665	0	25206	157871	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	651	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 12:44:34	Corrige Documento: 1550238 Glosa:Comision Giro CL1260988281				210603	0	40015	250618	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	654	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:08:34	Corrige Documento: 716930 Glosa:Comision Giro CL1149769781				124317	0	23620	147937	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	655	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:14:34	Corrige Documento: 720418 Glosa:Comision Giro CL1212547281				149285	0	28364	177649	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	658	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 13:35:34	Corrige Documento: 477525 Glosa:Comision Giro CL1001949181				127826	0	24287	152113	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	674	31-01-2017	76134934-1	RIA Chile Servicios Financieros SPA	31-01-2017		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-02-2017 16:57:15	Corrige Documento: 724118 Glosa:Comision Giro CL1289274081				206983	0	39327	246310	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
